,text,sentiment,label
13015,"_gal of course! *cough* i mean, no, 1.5 hours extra test and debug time",neutral,0
13016,that would have be fun but we be soooo tire yesterday. long day at the office. just do dinner and crashed.,negative,-1
13017,http://twitpic.com/4visl - wow this look incredible! wicked job on the butterflies! theyre fantastic!,positive,1
13018,"omg! taylors in london! your near scotland, please come visit glasgow",positive,1
13019,want to hear something funny? im yours be on the radio right now!,positive,1
13020,i agree! && i like the new pic!,positive,1
13021,yay for st louis traffic,neutral,0
13022,yeah daw. awww... wear a mask na!,neutral,0
13023,"it seem my grandmother have find a way to break a pipe in her house, go to go there now and fix it, she be such a blur woman",negative,-1
13024,"blow me away it be rain harder here. yay you, well do",neutral,0
13025,boo. i get rain out at the beach.,negative,-1
13026,drink lemsip cause apaently i need ittt! im not sick,neutral,0
13027,"watch season 2, episode 1 of house before bed... what a great bedtime story",positive,1
13028,"that would be awesome i think, i hate how expensive phone be",neutral,0
13029,"masson ill give you the link, its quite handy",positive,1
13030,"- try think of something calm and peaceful, such as relax on the beach.",positive,1
13031,_10807 im watch the 4th harry potter movieee,neutral,0
13032,step-by-step im leave it all behind,neutral,0
13033,so i think the cavs would crush the magic and i come home from up north to realize how wrong i was.,negative,-1
13034,base on the similarity between 'may the 4th be with you' and 'may the force be with you' today its the 'star war day',neutral,0
13035,a very excite week,positive,1
13036,hey - thank you!x and youre welcome! must say - i love to travel and where be you at the moment?!x,positive,1
13037,if i run the mile to mcdonalds and run the mile back would that burn off a double sausage and egg mcmuffin lol,neutral,0
13038,http://twitpic.com/676hz - its rain so chocolate world it be !,neutral,0
13039,and now i smell pancakes...or maybe toast... or something delicious. but no one be at my place cook,neutral,0
13040,"how come its so cold now?! a few days ago it be wicked nice out, now i feel like i need my winter coat back.",neutral,0
13041,be gutted she isnt go out tonight,negative,-1
13042,wikileaks geht wieder super #wikileaks #online,positive,1
13043,i have three hours to do my hair. and it still wont be straight,negative,-1
13044,could you post a link to the internet version of the time so that i can read it pllleeeaaassseeeeee!!!!,neutral,0
13045,i want my real key back,neutral,0
13046,cause theres no party,neutral,0
13047,all be quiet in twitterland 2day.,neutral,0
13048,friday night and work,neutral,0
13049,"@_chloe yes! its on youtube its from may 7th, and it make me feel 100x better. its halarious.",positive,1
13050,on her way home from prom so fun!,positive,1
13051,_eagle why dont you ship it to japan?,neutral,0
13052,he just fully yell say dnt be so fcking stupid grow up! stop with this band **** then... throw the remote at me thnks love u2,negative,-1
13053,live now live! ) dj jayem b2b e.s.r click : http://www.krisisdnb.com/listen.asx,neutral,0
13054,lol haha fresh to death lol ha ha i love and miss u 2 id almost give ï¿½ on u cuz u nvr respond 2me but u do today! luv u2,neutral,0
13055,i be so so sorry to hear that he have parvo. good vibes comming your way.,neutral,0
13056,im on twitter mobile... confusin!!!! lol im knda slow,neutral,0
13057,oh that make sense! well you be officially my first from a celebrity!!,positive,1
13058,want to go out... apparently no ones available!,neutral,0
13059,gloomy day cant stop my bliss. i hope ronaldo will score in derby match today.,positive,1
13060,woo hoo! its time to play 'name that twune',neutral,0
13061,? thank you sana matanggap ako http://plurk.com/p/x1yts,positive,1
13062,"nearly fell asleep, but be jolt out of bed by a massive panic attack and now im not sure if i can sleep at all.",negative,-1
13063,wow i just drink a drink of water - 12 ice cub that take age to melt. i now have brian freeze,negative,-1
13064,"ya know why today sucks? its be raining, we have no $, & no possibility of a magic friday. so whats goin down tonight?",negative,-1
13065,i cant believe you be close 2moro and ive never have a chance to see the show good luck to everyone - you be all stars!,neutral,0
13066,really? 87 degrees as the high and im on my way to work?!? hagg lake tomorrow be go to be especially bomb sauce!!,negative,-1
13067,hell of a lot to do. but they say you shouldnt complain theese days. who be 'they' and can 'they' help me in that case,negative,-1
13068,in my nice big bed....ipod on play....soft music flowin....sooooon will be in fancy dream land,positive,1
13069,stupid freshmen ruin theatre class.. now we dont get to play warm-up game for the rest of the school year,negative,-1
13070,_k good question could they?,neutral,0
13071,"p9 for danica and your team... not the end of the world, now be just hop for a great race",neutral,0
13072,hopefully today will work in our favor,positive,1
13073,have a good day at work lot of sales but boss be under foot. shes a nice person but i dont like the boss bug me,neutral,0
13074,"picture of your bliss? in jpeg format? sorry, its message board terminology and u dont play w/us on the board",negative,-1
13075,last tonight show with jay leno tonight!,neutral,0
13076,still feel blah. give a biiiiig dose of insulin that i need about 24 hours ago. now im off to take my last exam of my junior year.,negative,-1
13077,i hear tonight be the last jleno show,neutral,0
13078,be watch downstairs now get ready for bed. piano in the morning.,neutral,0
13079,my mind be calm & my heart be happy.. life be good. ? would it be ok if i take your breath away? ?,neutral,0
13080,homeless afterjune 1st.......,negative,-1
13081,i can haz beer too? oh wait... im a work...,neutral,0
13082,love thy self. keep it simple. learn tai chi. those be my aim today. beat up ankle be less swell i be on a no negotiation vacation!,positive,1
13083,finish my lunch,neutral,0
13084,"i have a dream last night, and i be sing first avid dream of myself croon away!",negative,-1
13085,be go to grandpas place for lunch to celebrate his 88th. just find out its change to a chinese buffet bring gas-x!,neutral,0
13086,heyyhoo!heyhey,neutral,0
13087,ooh like what? im plan on spend the night in as well,neutral,0
13088,let me out,neutral,0
13089,chillin with christina and diana,positive,1
13090,true a rim! im get good at this! o_o,positive,1
13091,i know! i love it.,positive,1
13092,omg rat 10 star,neutral,0
13093,"my cat just fell off my bed lmfao, bless her. she get a fright ****",neutral,0
13094,"ill try that, thank",positive,1
13095,have a very interest day yesterday... wonder if today will be just as crazy. hope not. still diggin spartacus!.. aka: mike-e!!!,positive,1
13096,my last blog http://blog.spiritualsmarts.com/2009/1560/ be be publish on web digest weekly next issue!!,neutral,0
13097,not babysitting tonight. i miss that kid.,negative,-1
13098,"tell you, you would sweep haha :-p",positive,1
13099,i follow u lol,neutral,0
13100,happy to help,positive,1
13101,my rid time have be dismal too during these rainy weeks. havent be able to make myself to go to the gym instead.,negative,-1
13102,macbook dying. switch to iphone.,negative,-1
13103,the oddos grandfather pass away in his sleep,negative,-1
13104,be go to be in texas in 15 days!!! eeekkkk!!!,neutral,0
13105,ow it hurt,negative,-1
13106,why do none of my thoughts make sense when im sober?,negative,-1
13107,cool. look forward. san francisco be really nice. didnt make it out to napa though maybe next time.,positive,1
13108,time to take a astronomy test!,neutral,0
13109,about to go to my last theater lunch im gonna cry.,negative,-1
13110,im still think about that *fkc* meal i miss yesterday,negative,-1
13111,"feeling, breathing, believing, keep you on my mind and never ever gonna think to let you go..",neutral,0
13112,bummer be go to try and make it/ other commitments im afraid get into the way. next time hopefully-,neutral,0
13113,what kind of help do you need with machine embroidery? i may bea able to help,positive,1
13114,no more twitter in a while .. tweet tweet,neutral,0
13115,britains get (good) weather. i wish i have some of that over here.,positive,1
13116,not really sure. need to deposit and save some money,negative,-1
13117,awww!!,positive,1
13118,no. i lose the link you send when i have to pull my battery.,negative,-1
13119,"goodmorning, hope everyone have a beautiful day today x",positive,1
13120,"be english (well in parts), its weather, it be an obsession",neutral,0
13121,the bunuelos be a huge hit but i have to skip shop afterwards. let see what kind of trouble i can get into here...,neutral,0
13122,watch missy elliot video collection so sad i be tell that i look like her all through high school,negative,-1
13123,i love them,positive,1
13124,...thanks for the shout out...you might be right about the starve thing.... little lol,positive,1
13125,trudys off burnet...the one up north that no one go to,neutral,0
13126,its relax time..a movie and some treat,positive,1
13127,i wasnt near him.,neutral,0
13128,ie8 near 6% accord to my stats. ff 3.0.10 adoption rate amaze me,positive,1
13129,"hey, you!! ;) call me this week!! gotta go hang out ... could use the de-stress!!",neutral,0
13130,i change my mind dammit!! a tsar can change his mind at any time without no prior notice,negative,-1
13131,the frank black (and his wifey) show be aaaaaaaaaamazing sd trip be made!,positive,1
